metric_group,model,model_label,seed,metric,n_light,n_dark,light_performance,dark_performance,gap_light_minus_dark,bootstrap_ci_low,bootstrap_ci_high,interval_direction,n_boot_valid,prediction_file
Secondary,resnet50,ResNet50,5,accuracy,105,46,0.6571428571428571,0.717391304347826,-0.060248447204968913,-0.22073498964803315,0.10023809523809506,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed5_20260712T133622Z.csv
Secondary,densenet121,DenseNet121,1,accuracy,105,46,0.638095238095238,0.7391304347826086,-0.1010351966873706,-0.2574171842650103,0.05797101449275355,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed1_20260710T170220Z.csv
Secondary,densenet121,DenseNet121,2,accuracy,105,46,0.7523809523809524,0.717391304347826,0.03498964803312632,-0.11328157349896482,0.18861283643892335,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed2_20260710T170712Z.csv
Secondary,densenet121,DenseNet121,3,accuracy,105,46,0.7238095238095238,0.7608695652173914,-0.03706004140786756,-0.1879917184265011,0.1002070393374741,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed3_20260710T171202Z.csv
Secondary,densenet121,DenseNet121,4,accuracy,105,46,0.638095238095238,0.6739130434782609,-0.035817805383022816,-0.19634057971014493,0.1273291925465838,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed4_20260710T171653Z.csv
Secondary,densenet121,DenseNet121,5,accuracy,105,46,0.6857142857142857,0.7391304347826086,-0.05341614906832293,-0.21656314699792956,0.10296583850931633,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed5_20260710T172143Z.csv
Secondary,mobilenetv2,MobileNetV2,1,accuracy,105,46,0.6666666666666666,0.5652173913043478,0.10144927536231885,-0.06586956521739137,0.26728778467908904,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1_20260712T130128Z.csv
Secondary,mobilenetv2,MobileNetV2,2,accuracy,105,46,0.6,0.6086956521739131,-0.008695652173913104,-0.1746014492753623,0.15983436853002064,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed2_20260712T130247Z.csv
Secondary,mobilenetv2,MobileNetV2,3,accuracy,105,46,0.638095238095238,0.6086956521739131,0.029399585921324967,-0.14333850931677014,0.2047619047619048,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3_20260712T130408Z.csv
Secondary,mobilenetv2,MobileNetV2,4,accuracy,105,46,0.6761904761904762,0.6956521739130435,-0.01946169772256723,-0.18530020703933747,0.1463768115942028,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4_20260712T130528Z.csv
Secondary,mobilenetv2,MobileNetV2,5,accuracy,105,46,0.6571428571428571,0.5434782608695652,0.11366459627329195,-0.05217391304347829,0.284953416149068,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed5_20260712T130647Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,1,accuracy,105,46,0.7714285714285715,0.7391304347826086,0.032298136645962816,-0.11449275362318845,0.18447204968944098,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1_20260712T125320Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,2,accuracy,105,46,0.7523809523809524,0.6739130434782609,0.07846790890269151,-0.07249482401656314,0.23212215320910948,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed2_20260712T125459Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,3,accuracy,105,46,0.780952380952381,0.7391304347826086,0.041821946169772306,-0.10496894409937885,0.20086438923395422,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3_20260712T125637Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,4,accuracy,105,46,0.7047619047619048,0.7608695652173914,-0.05610766045548654,-0.2151138716356107,0.10168737060041391,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4_20260712T125815Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,5,accuracy,105,46,0.7523809523809524,0.717391304347826,0.03498964803312632,-0.11722049689440991,0.18868012422360206,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed5_20260712T125953Z.csv
Secondary,vgg16,VGG16,1,accuracy,105,46,0.6285714285714286,0.6956521739130435,-0.0670807453416149,-0.22339544513457554,0.09461697722567286,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed1_20260712T134513Z.csv
Secondary,vgg16,VGG16,2,accuracy,105,46,0.580952380952381,0.6739130434782609,-0.09296066252587987,-0.24927536231884062,0.07826604554865421,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed2_20260712T135527Z.csv
Secondary,vgg16,VGG16,3,accuracy,105,46,0.6476190476190476,0.7391304347826086,-0.091511387163561,-0.24513457556935814,0.06894409937888202,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed3_20260712T140512Z.csv
Secondary,vgg16,VGG16,4,accuracy,105,46,0.6190476190476191,0.6956521739130435,-0.07660455486542439,-0.23291925465838514,0.09882505175983396,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed4_20260712T141500Z.csv
Secondary,vgg16,VGG16,5,accuracy,105,46,0.6476190476190476,0.6739130434782609,-0.026293995859213215,-0.18950828157349903,0.1422722567287783,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed5_20260712T142444Z.csv
Secondary,resnet50,ResNet50,1,specificity,105,46,0.9285714285714286,0.88,0.0485714285714286,-0.10153269144648448,0.2083749999999998,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed1_20260710T163649Z.csv
Secondary,resnet50,ResNet50,2,specificity,105,46,0.8571428571428571,0.84,0.017142857142857126,-0.18059722222222224,0.19953405017921136,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed2_20260712T130830Z.csv
Secondary,resnet50,ResNet50,3,specificity,105,46,0.8928571428571429,0.84,0.052857142857142936,-0.125,0.24623813686313673,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed3_20260712T131749Z.csv
Secondary,resnet50,ResNet50,4,specificity,105,46,0.9285714285714286,0.88,0.0485714285714286,-0.10650060386473433,0.2143079893079892,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed4_20260712T132705Z.csv
Secondary,resnet50,ResNet50,5,specificity,105,46,0.8928571428571429,1.0,-0.1071428571428571,-0.23076923076923073,0.0,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed5_20260712T133622Z.csv
Secondary,densenet121,DenseNet121,1,specificity,105,46,0.9285714285714286,0.92,0.008571428571428563,-0.12906732117812061,0.147342513808031,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed1_20260710T170220Z.csv
Secondary,densenet121,DenseNet121,2,specificity,105,46,0.8928571428571429,0.84,0.052857142857142936,-0.1250451890989989,0.23273207227555046,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed2_20260710T170712Z.csv
Secondary,densenet121,DenseNet121,3,specificity,105,46,0.9285714285714286,0.92,0.008571428571428563,-0.14080882352941182,0.15790504867183633,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed3_20260710T171202Z.csv
Secondary,densenet121,DenseNet121,4,specificity,105,46,0.9642857142857143,0.92,0.04428571428571426,-0.07692307692307687,0.18181818181818177,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed4_20260710T171653Z.csv
Secondary,densenet121,DenseNet121,5,specificity,105,46,0.8571428571428571,0.92,-0.06285714285714294,-0.23333333333333328,0.11927155172413778,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed5_20260710T172143Z.csv
Secondary,mobilenetv2,MobileNetV2,1,specificity,105,46,0.8571428571428571,0.56,0.29714285714285704,0.05315332512315277,0.5286970108695652,light higher,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1_20260712T130128Z.csv
Secondary,mobilenetv2,MobileNetV2,2,specificity,105,46,0.8214285714285714,0.64,0.18142857142857138,-0.0714285714285714,0.43854077723043233,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed2_20260712T130247Z.csv
Secondary,mobilenetv2,MobileNetV2,3,specificity,105,46,0.8571428571428571,0.68,0.17714285714285705,-0.04547558922558918,0.3990151515151514,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3_20260712T130408Z.csv
Secondary,mobilenetv2,MobileNetV2,4,specificity,105,46,0.8571428571428571,0.72,0.13714285714285712,-0.07649334733893563,0.35648248792270526,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4_20260712T130528Z.csv
Secondary,mobilenetv2,MobileNetV2,5,specificity,105,46,0.9285714285714286,0.52,0.4085714285714286,0.19442708333333342,0.631578947368421,light higher,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed5_20260712T130647Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,1,specificity,105,46,0.8928571428571429,0.84,0.052857142857142936,-0.1269760097956887,0.2393986742424242,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1_20260712T125320Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,2,specificity,105,46,0.8214285714285714,0.76,0.06142857142857139,-0.15232308845577205,0.29166666666666663,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed2_20260712T125459Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,3,specificity,105,46,0.8571428571428571,0.88,-0.02285714285714291,-0.21796875,0.16157692307692284,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3_20260712T125637Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,4,specificity,105,46,0.8928571428571429,0.88,0.0128571428571429,-0.16415178571428568,0.18790404040404027,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4_20260712T125815Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,5,specificity,105,46,0.8928571428571429,0.88,0.0128571428571429,-0.16129846855653304,0.1875,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed5_20260712T125953Z.csv
Secondary,vgg16,VGG16,1,specificity,105,46,0.8214285714285714,0.88,-0.05857142857142861,-0.24137931034482762,0.12800259216589846,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed1_20260712T134513Z.csv
Secondary,vgg16,VGG16,2,specificity,105,46,0.8928571428571429,0.88,0.0128571428571429,-0.15374717673630725,0.19431150787326262,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed2_20260712T135527Z.csv
Secondary,vgg16,VGG16,3,specificity,105,46,0.8571428571428571,0.88,-0.02285714285714291,-0.19790995025363142,0.15999999999999992,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed3_20260712T140512Z.csv
Secondary,vgg16,VGG16,4,specificity,105,46,0.8571428571428571,0.84,0.017142857142857126,-0.18539152024446134,0.2130507246376811,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed4_20260712T141500Z.csv
Secondary,vgg16,VGG16,5,specificity,105,46,0.9285714285714286,0.84,0.08857142857142863,-0.08007039337474116,0.28,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed5_20260712T142444Z.csv
Secondary,resnet50,ResNet50,1,auc_roc,105,46,0.8692022263450835,0.7276190476190476,0.14158317872603587,-0.02916920111108527,0.32656055131054584,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed1_20260710T163649Z.csv
Secondary,resnet50,ResNet50,2,auc_roc,105,46,0.8673469387755103,0.7676190476190476,0.09972789115646263,-0.06658822412155749,0.27313623584138236,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed2_20260712T130830Z.csv
Secondary,resnet50,ResNet50,3,auc_roc,105,46,0.8752319109461967,0.7333333333333334,0.14189857761286329,-0.01332649325900495,0.3119771509747196,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed3_20260712T131749Z.csv
Secondary,resnet50,ResNet50,4,auc_roc,105,46,0.8826530612244898,0.740952380952381,0.1417006802721088,-0.014790794848740685,0.311747520843354,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed4_20260712T132705Z.csv
Secondary,resnet50,ResNet50,5,auc_roc,105,46,0.87847866419295,0.7638095238095238,0.11466914038342613,-0.03430074072849657,0.26628448773448765,includes zero,2000,outputs/predictions/bosque_public_predictions_resnet50_seed5_20260712T133622Z.csv
Secondary,densenet121,DenseNet121,1,auc_roc,105,46,0.826530612244898,0.7619047619047618,0.06462585034013624,-0.1046217221233589,0.25980309884514935,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed1_20260710T170220Z.csv
Secondary,densenet121,DenseNet121,2,auc_roc,105,46,0.8265306122448979,0.7561904761904761,0.0703401360544218,-0.09268650106402311,0.24916384376627732,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed2_20260710T170712Z.csv
Secondary,densenet121,DenseNet121,3,auc_roc,105,46,0.8733766233766233,0.8038095238095238,0.0695670995670995,-0.07212710523186311,0.2188449515864919,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed3_20260710T171202Z.csv
Secondary,densenet121,DenseNet121,4,auc_roc,105,46,0.87430426716141,0.8457142857142858,0.028589981447124213,-0.10252224164724168,0.17732679919375827,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed4_20260710T171653Z.csv
Secondary,densenet121,DenseNet121,5,auc_roc,105,46,0.8423005565862708,0.84,0.002300556586270819,-0.13874988623274132,0.1544631009979905,includes zero,2000,outputs/predictions/bosque_public_predictions_densenet121_seed5_20260710T172143Z.csv
Secondary,mobilenetv2,MobileNetV2,1,auc_roc,105,46,0.8460111317254174,0.6285714285714286,0.21743970315398886,0.038321834801001466,0.40694585784505355,light higher,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1_20260712T130128Z.csv
Secondary,mobilenetv2,MobileNetV2,2,auc_roc,105,46,0.8167903525046382,0.6895238095238095,0.12726654298082862,-0.053408933446285556,0.31931370940749615,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed2_20260712T130247Z.csv
Secondary,mobilenetv2,MobileNetV2,3,auc_roc,105,46,0.8381261595547309,0.6533333333333334,0.18479282622139748,0.007978730183051322,0.37149699673495296,light higher,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3_20260712T130408Z.csv
Secondary,mobilenetv2,MobileNetV2,4,auc_roc,105,46,0.855287569573284,0.6876190476190476,0.16766852195423643,-0.013776917745331182,0.35619863207730046,includes zero,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4_20260712T130528Z.csv
Secondary,mobilenetv2,MobileNetV2,5,auc_roc,105,46,0.8576066790352505,0.6495238095238094,0.20808286951144106,0.032078386643118774,0.3960479564395696,light higher,2000,outputs/predictions/bosque_public_predictions_mobilenetv2_seed5_20260712T130647Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,1,auc_roc,105,46,0.8854359925788498,0.7790476190476189,0.10638837353123087,-0.048514281299758634,0.2724873651983092,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1_20260712T125320Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,2,auc_roc,105,46,0.8807977736549165,0.7714285714285714,0.10936920222634516,-0.04306354306027993,0.26877888438109543,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed2_20260712T125459Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,3,auc_roc,105,46,0.8965677179962894,0.7561904761904763,0.14037724180581312,-0.017044638438620422,0.31859582302190104,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3_20260712T125637Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,4,auc_roc,105,46,0.8923933209647495,0.7619047619047619,0.13048855905998769,-0.02952995589040219,0.2965222009834073,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4_20260712T125815Z.csv
Secondary,efficientnetv2b0,EfficientNetV2B0,5,auc_roc,105,46,0.8942486085343228,0.7828571428571428,0.11139146567717995,-0.03391350443531229,0.27154881050115953,includes zero,2000,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed5_20260712T125953Z.csv
Secondary,vgg16,VGG16,1,auc_roc,105,46,0.8223562152133581,0.7771428571428571,0.045213358070500975,-0.12196123142981187,0.22125065758952436,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed1_20260712T134513Z.csv
Secondary,vgg16,VGG16,2,auc_roc,105,46,0.7435064935064934,0.779047619047619,-0.03554112554112554,-0.20108563007196847,0.13950153809274765,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed2_20260712T135527Z.csv
Secondary,vgg16,VGG16,3,auc_roc,105,46,0.8116883116883117,0.8057142857142857,0.005974025974025965,-0.14493706949864596,0.16443317417656164,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed3_20260712T140512Z.csv
Secondary,vgg16,VGG16,4,auc_roc,105,46,0.8116883116883117,0.7904761904761904,0.021212121212121238,-0.13368025882409246,0.19049133377171326,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed4_20260712T141500Z.csv
Secondary,vgg16,VGG16,5,auc_roc,105,46,0.7973098330241187,0.780952380952381,0.016357452071737777,-0.1378083768394339,0.1892708480832365,includes zero,2000,outputs/predictions/bosque_public_predictions_vgg16_seed5_20260712T142444Z.csv
